type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,PureSVD,0.02094972067039106,0.02094972067039106,0.06261906225035335,30,1402,,1402
1,1,SIM,0.006983240223463687,0.006983240223463687,0.07392613531616789,10,1422,,1422
1,1,MP,0.004189944134078212,0.004189944134078212,0.00030725742026669944,6,1426,,1426
1,1,RND,0.0,0.0,0.08289805198795551,0,1432,,1432
1,3,PureSVD,0.03212290502793296,0.025721601489757915,0.13789713021569472,46,4250,,1386
1,3,SIM,0.015363128491620111,0.010358472998137802,0.17495237509985867,22,4274,,1410
1,3,MP,0.007681564245810056,0.005702979515828679,0.0004916118724267191,11,4285,,1421
1,3,RND,0.0,0.0,0.23050451668407793,0,4296,,1432
1,10,PureSVD,0.0467877094972067,0.02811474682983063,0.2826768266453635,67,14253,,1365
1,10,SIM,0.037011173184357544,0.014014143832579588,0.3652676212130523,53,14264,,1379
1,10,MP,0.014664804469273743,0.006925877893056664,0.001167578197013458,21,14299,,1411
1,10,RND,0.0,0.0,0.5887666687150495,0,14320,,1432
1,20,PureSVD,0.055167597765363126,0.028668518643244937,0.4126467154181773,79,28561,,1353
1,20,SIM,0.052374301675977654,0.015071998509395815,0.5164997234683217,75,28552,,1357
1,20,MP,0.025837988826815643,0.0076472233704859924,0.002150801941866896,37,28603,,1395
1,20,RND,0.0,0.0,0.8287347139433417,0,28640,,1432
1,30,PureSVD,0.06773743016759777,0.02917379695959153,0.5090026424138143,97,42863,,1335
1,30,SIM,0.06494413407821228,0.015582851738247586,0.622134824556013,93,42838,,1339
1,30,MP,0.0335195530726257,0.007967361603703302,0.003379831622933694,48,42912,,1384
1,30,RND,0.0006983240223463687,2.4940143655227452e-05,0.9287777299821791,1,42959,,1431
2,1,PureSVD,0.012569832402234637,0.012569832402234637,0.06083696921280649,18,1414,,1414
2,1,SIM,0.006983240223463687,0.006983240223463687,0.07288146008726111,10,1422,,1422
2,1,MP,0.0111731843575419,0.0111731843575419,0.00024580593621335953,16,1416,,1416
2,1,RND,0.0,0.0,0.08289805198795551,0,1432,,1432
2,3,PureSVD,0.02164804469273743,0.016294227188081937,0.13808148466785472,31,4265,,1401
2,3,SIM,0.012569832402234637,0.009427374301675978,0.17126528605665828,18,4278,,1414
2,3,MP,0.018854748603351956,0.014432029795158289,0.000553063356480059,27,4269,,1405
2,3,RND,0.0,0.0,0.2306274196521846,0,4296,,1432
2,10,PureSVD,0.04259776536312849,0.020008645916467144,0.2810176365759233,61,14259,,1371
2,10,SIM,0.0446927374301676,0.014430644231621886,0.35445216001966445,64,14254,,1368
2,10,MP,0.023743016759776536,0.015169703821938458,0.0013519326491734775,34,14286,,1398
2,10,RND,0.0006983240223463687,0.00017458100558659218,0.5890739261353162,1,14319,,1431
2,20,PureSVD,0.051675977653631286,0.02064455950629135,0.409143980827137,74,28566,,1358
2,20,SIM,0.06634078212290503,0.01595369005119273,0.5140416641061881,95,28533,,1337
2,20,MP,0.03282122905027933,0.015779711135342912,0.0024580593621335955,47,28593,,1385
2,20,RND,0.0013966480446927375,0.0002282982380747744,0.8284889080071284,2,28638,,1430
2,30,PureSVD,0.06354748603351955,0.0210972375036066,0.5046395870460272,91,42869,,1341
2,30,SIM,0.07960893854748603,0.01649414826941996,0.622503533460333,114,42797,,1318
2,30,MP,0.04189944134078212,0.016146883274902255,0.003687089043200393,60,42900,,1372
2,30,RND,0.002094972067039106,0.00025157570548632,0.9287777299821791,3,42957,,1429
3,1,PureSVD,0.01606145251396648,0.01606145251396648,0.06261906225035335,23,1409,,1409
3,1,SIM,0.006983240223463687,0.006983240223463687,0.07423339273643459,10,1422,,1422
3,1,MP,0.009078212290502794,0.009078212290502794,0.00024580593621335953,13,1419,,1419
3,1,RND,0.0,0.0,0.0830209549560622,0,1432,,1432
3,3,PureSVD,0.02863128491620112,0.021531657355679704,0.1388189024764948,41,4255,,1391
3,3,SIM,0.015363128491620111,0.010591247672253258,0.16849996927425798,22,4274,,1410
3,3,MP,0.009776536312849162,0.009427374301675978,0.0004916118724267191,14,4282,,1418
3,3,RND,0.0,0.0,0.2308117741043446,0,4296,,1432
3,10,PureSVD,0.04539106145251397,0.024552462977742308,0.2829840840656302,65,14255,,1367
3,10,SIM,0.04399441340782123,0.015163607342378293,0.3495974927794506,63,14257,,1369
3,10,MP,0.023044692737430168,0.011476622772013834,0.0014133841332268173,33,14287,,1399
3,10,RND,0.0013966480446927375,0.000274341580207502,0.5886437657469428,2,14318,,1430
3,20,PureSVD,0.05865921787709497,0.025418482421748115,0.41154058870521726,84,28556,,1348
3,20,SIM,0.07053072625698324,0.017045154076541905,0.5068518404719474,101,28539,,1331
3,20,MP,0.03910614525139665,0.012546600729304346,0.0024580593621335955,56,28584,,1376
3,20,RND,0.002094972067039106,0.00031798683160415005,0.8291034228476618,3,28637,,1429
3,30,PureSVD,0.0670391061452514,0.025747156103460712,0.506052971179254,96,42864,,1336
3,30,SIM,0.08310055865921788,0.01754658604492022,0.6097830762612917,119,42837,,1313
3,30,MP,0.05097765363128492,0.013004896739606128,0.0034412831069870337,73,42887,,1359
3,30,RND,0.002094972067039106,0.00031798683160415005,0.9287162784981258,3,42957,,1429
4,1,PureSVD,0.01675977653631285,0.01675977653631285,0.06311067412278007,24,1408,,1408
4,1,SIM,0.0111731843575419,0.0111731843575419,0.07392613531616789,16,1416,,1416
4,1,MP,0.00558659217877095,0.00558659217877095,0.00024580593621335953,8,1424,,1424
4,1,RND,0.0,0.0,0.08295950347200885,0,1432,,1432
4,3,PureSVD,0.03212290502793296,0.023161080074487896,0.1383272906040681,46,4250,,1386
4,3,SIM,0.024441340782122904,0.016992551210428305,0.17421495729121858,35,4261,,1397
4,3,MP,0.009776536312849162,0.007332402234636872,0.0004916118724267191,14,4282,,1418
4,3,RND,0.0,0.0,0.2306274196521846,0,4296,,1432
4,10,PureSVD,0.04539106145251397,0.025494646182495345,0.28574940084803047,65,14255,,1367
