type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,FM,0.061356297093649086,0.06135629709364909,0.0782879984400897,855,13080,,13080
1,3,FM,0.12852529601722282,0.0901566798229877,0.12762016184069416,1791,40014,,12144
1,10,FM,0.2585575888051668,0.11182747563802461,0.21049039680218387,3603,135747,,10332
1,20,FM,0.36404736275565125,0.11902891213658476,0.28205128205128205,5073,273627,,8862
1,30,FM,0.436670254754216,0.12193938650525682,0.3270936921127035,6085,411965,,7850
2,1,FM,0.05964585274930102,0.05964585274930102,0.0761431217704982,832,13117,,13117
2,3,FM,0.12653236791167827,0.08852486438693336,0.12381788047187287,1765,40082,,12184
2,10,FM,0.2501254570220087,0.10905304698408147,0.2022033733060349,3489,136001,,10460
2,20,FM,0.3546490787870098,0.11623216164352805,0.2676221117285756,4947,274033,,9002
2,30,FM,0.427629220732669,0.11915651398225807,0.3099346787559715,5965,412505,,7984
3,1,FM,0.05926244798392883,0.05926244798392882,0.07633066874634431,826,13112,,13112
3,3,FM,0.12770842301621466,0.08873822164825179,0.12322090076038214,1780,40034,,12158
3,10,FM,0.25864542976036736,0.11020283705389172,0.19964905439656852,3605,135775,,10333
3,20,FM,0.3695652173913043,0.11779455358586978,0.2634041723532852,5151,273609,,8787
3,30,FM,0.4385851628641125,0.12055719423910938,0.30434782608695654,6113,412027,,7825
4,1,FM,0.060164933667981355,0.060164933667981355,0.07741054889343862,839,13106,,13106
4,3,FM,0.13266403728935103,0.09098840683638101,0.12645022911182607,1850,39985,,12095
4,10,FM,0.2700609537468627,0.1141899013698942,0.20707809300965194,3766,135684,,10179
4,20,FM,0.3713158838293295,0.12121684310060915,0.2679145949107926,5178,273722,,8767
4,30,FM,0.44173538902832554,0.12405415072575647,0.3126645217899971,6160,412190,,7785
5,1,FM,0.055001792757260665,0.05500179275726067,0.07282121271202964,767,13178,,13178
5,3,FM,0.11717461455718896,0.08201266881797538,0.12097874829401442,1634,40201,,12311
5,10,FM,0.25198996055934025,0.10465906309936428,0.19994150906609476,3514,135936,,10431
5,20,FM,0.3596271064897813,0.11203067039778213,0.2639890816923377,5015,273885,,8930
5,30,FM,0.4307637145930441,0.1149071460020043,0.30961201013842854,6007,412343,,7938
