type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,HybridSVD(cs),0.01023391812865497,0.01023391812865497,0.0032809433070189265,21,2031,,2031
1,3,HybridSVD(cs),0.018518518518518517,0.013726445743989603,0.0075934495751966416,38,6118,,2014
1,10,HybridSVD(cs),0.03216374269005848,0.015775356601379992,0.02149089502414144,66,20454,,1986
1,20,HybridSVD(cs),0.04532163742690058,0.01667795539835353,0.0385833202000086,93,40947,,1959
1,30,HybridSVD(cs),0.060916179337231965,0.0173161416642486,0.05392781924724559,125,61435,,1927
2,1,HybridSVD(cs),0.009751340809361287,0.009751340809361287,0.0031949797269223605,20,2031,,2031
2,3,HybridSVD(cs),0.021940516821062895,0.01503331708109865,0.007450176941702366,45,6108,,2006
2,10,HybridSVD(cs),0.0424183325207216,0.018297887983407243,0.02093213175351376,87,20423,,1964
2,20,HybridSVD(cs),0.0643588493417845,0.01979913085656263,0.03729386649856011,132,40888,,1919
2,30,HybridSVD(cs),0.07849829351535836,0.02036109798744301,0.051735747954783154,161,61369,,1890
3,1,HybridSVD(cs),0.012670565302144249,0.012670565302144249,0.003180652463572933,26,2026,,2026
3,3,HybridSVD(cs),0.022417153996101363,0.016650422352176737,0.0075791223118472145,46,6110,,2006
3,10,HybridSVD(cs),0.04580896686159844,0.020666635725115255,0.021390604180695445,94,20426,,1958
3,20,HybridSVD(cs),0.06335282651072124,0.021870483559430835,0.03862630199005688,130,40910,,1922
3,30,HybridSVD(cs),0.07846003898635477,0.0224716909303893,0.053755892087052455,161,61399,,1891
4,1,HybridSVD(cs),0.009263773768893223,0.009263773768893223,0.003323925097067209,19,2032,,2032
4,3,HybridSVD(cs),0.017064846416382253,0.012595481878758329,0.007822685788787484,35,6118,,2016
4,10,HybridSVD(cs),0.039980497318381276,0.016234628094696352,0.02161984039428629,82,20428,,1969
4,20,HybridSVD(cs),0.05802047781569966,0.017448069726219175,0.038325429459718896,119,40901,,1932
4,30,HybridSVD(cs),0.07118478790833739,0.01798875545123375,0.05365560124360646,146,61384,,1905
5,1,HybridSVD(cs),0.008771929824561403,0.008771929824561403,0.003223634253621216,18,2034,,2034
5,3,HybridSVD(cs),0.018518518518518517,0.012751786874593891,0.0076507586285943525,38,6118,,2014
5,10,HybridSVD(cs),0.039473684210526314,0.01638316470187815,0.02245082166855309,81,20439,,1971
5,20,HybridSVD(cs),0.05555555555555555,0.01748662821883315,0.04005902832499964,114,40926,,1938
5,30,HybridSVD(cs),0.07115009746588694,0.018103813096347655,0.05504534578850094,146,61414,,1906
