type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,FM(cs),0.00682261208576998,0.00682261208576998,0.007808358525438056,14,2038,,2038
1,3,FM(cs),0.019005847953216373,0.012345679012345678,0.019413441838474432,39,6117,,2013
1,10,FM(cs),0.04922027290448343,0.01727930938457254,0.049099531498488475,101,20419,,1951
1,20,FM(cs),0.0804093567251462,0.019310193448446394,0.07855638494491167,165,40875,,1887
1,30,FM(cs),0.09990253411306042,0.02008931859914672,0.10153731535739359,205,61355,,1847
2,1,FM(cs),0.005363237445148708,0.005363237445148708,0.007292577044858662,11,2040,,2040
2,3,FM(cs),0.015114578254509995,0.009345034942304566,0.017550897603048843,31,6122,,2020
2,10,FM(cs),0.03266699171136031,0.012316098225410754,0.042709572044643755,67,20443,,1984
2,20,FM(cs),0.05265724037055095,0.013718070841059247,0.069386936401278,108,40912,,1943
2,30,FM(cs),0.06630911750365676,0.014259638849526425,0.09117870395575742,136,61394,,1915
3,1,FM(cs),0.0029239766081871343,0.0029239766081871343,0.0074931587317506486,6,2046,,2046
3,3,FM(cs),0.008284600389863547,0.00527940220922677,0.017536570339699412,17,6139,,2035
3,10,FM(cs),0.02631578947368421,0.008471603391194033,0.042938808258234595,54,20466,,1998
3,20,FM(cs),0.04434697855750487,0.009717384123479663,0.0697021361949654,91,40949,,1961
3,30,FM(cs),0.053118908382066274,0.01008382241432198,0.09122168574580569,109,61451,,1943
4,1,FM(cs),0.004388103364212579,0.004388103364212579,0.007206613464762096,9,2042,,2042
4,3,FM(cs),0.008288639687957094,0.006175849179262147,0.017264352336060287,17,6136,,2034
4,10,FM(cs),0.02242808386153096,0.008647349724872884,0.04202186340387123,46,20464,,2005
4,20,FM(cs),0.034129692832764506,0.009481845476123733,0.06779661016949153,70,40950,,1981
4,30,FM(cs),0.04193076548025353,0.009793735798931318,0.0881699786523776,86,61444,,1965
5,1,FM(cs),0.00341130604288499,0.00341130604288499,0.007865667578835767,7,2045,,2045
5,3,FM(cs),0.010721247563352826,0.006254061078622482,0.0181526426637248,22,6134,,2030
5,10,FM(cs),0.03557504873294347,0.010306244005074416,0.044887316073756754,73,20447,,1979
5,20,FM(cs),0.053118908382066274,0.011529371254026352,0.07272518876169463,109,40931,,1943
5,30,FM(cs),0.06871345029239766,0.012145758044361986,0.09441666547272805,141,61419,,1911
