type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,HybridSVDs(cs),0.008771929824561403,0.008771929824561403,0.0006017450606759602,18,2034,,2034
1,3,HybridSVDs(cs),0.01949317738791423,0.01332033788174139,0.0015186899150393283,40,6116,,2012
1,10,HybridSVDs(cs),0.04337231968810916,0.017122474395866207,0.004685015115262834,89,20431,,1963
1,20,HybridSVDs(cs),0.06968810916179337,0.018949896762357154,0.009140794016934826,143,40897,,1909
1,30,HybridSVDs(cs),0.09697855750487329,0.02004956943039769,0.013668209235353956,199,61361,,1853
2,1,HybridSVDs(cs),0.0078010726474890294,0.007801072647489029,0.0006447268507242432,16,2035,,2035
2,3,HybridSVDs(cs),0.02242808386153096,0.0136518771331058,0.0015473444417381836,46,6107,,2005
2,10,HybridSVDs(cs),0.05460750853242321,0.01940458777367602,0.004613378798515696,112,20398,,1939
2,20,HybridSVDs(cs),0.08971233544612384,0.02183543223083702,0.008925885066693411,184,40836,,1867
2,30,HybridSVDs(cs),0.10482691370063384,0.02244353681335859,0.013524936601859678,215,61315,,1836
3,1,HybridSVDs(cs),0.007797270955165692,0.007797270955165692,0.0006590541140736708,16,2036,,2036
3,3,HybridSVDs(cs),0.020955165692007796,0.013401559454191032,0.001533017178388756,43,6113,,2009
3,10,HybridSVDs(cs),0.05360623781676413,0.019039110120981462,0.004985887645600814,110,20410,,1942
3,20,HybridSVDs(cs),0.08333333333333333,0.021088209577541133,0.009284066650429102,171,40869,,1881
3,30,HybridSVDs(cs),0.09990253411306042,0.021741845280139928,0.01412668166253564,205,61355,,1847
4,1,HybridSVDs(cs),0.008288639687957094,0.008288639687957093,0.0006303995873748156,17,2034,,2034
4,3,HybridSVDs(cs),0.024865919063871283,0.01543962294815537,0.0015473444417381836,51,6102,,2000
4,10,HybridSVDs(cs),0.05899561189663579,0.02079995820853939,0.004742324168660544,121,20389,,1930
4,20,HybridSVDs(cs),0.08532423208191127,0.022607616099935786,0.008983194120091121,175,40845,,1876
4,30,HybridSVDs(cs),0.10775231594344223,0.023507034426604654,0.013610900181956244,221,61309,,1830
5,1,HybridSVDs(cs),0.01023391812865497,0.01023391812865497,0.0005874177973265326,21,2031,,2031
5,3,HybridSVDs(cs),0.02387914230019493,0.01640675763482781,0.0014613808616416178,49,6107,,2003
5,10,HybridSVDs(cs),0.05555555555555555,0.021357405860329835,0.004369815321575426,114,20406,,1938
5,20,HybridSVDs(cs),0.07748538011695906,0.02291954342155309,0.009083484963537114,159,40881,,1893
5,30,HybridSVDs(cs),0.10331384015594541,0.02395930222342864,0.013467627548461968,212,61348,,1840
