type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,SGD,0.04552980132450331,0.045529801324503315,0.0868824531516184,55,1153,,1153
1,3,SGD,0.10264900662251655,0.06995033112582781,0.16269165247018738,124,3500,,1084
1,10,SGD,0.22350993377483444,0.08975480920845158,0.2941510505394662,270,11810,,938
1,20,SGD,0.30960264900662254,0.09558904975384765,0.38216922203293585,374,23786,,834
1,30,SGD,0.3708609271523179,0.09799506158079263,0.4409426462237365,448,35792,,760
2,1,SGD,0.048053024026512015,0.048053024026512015,0.0868824531516184,58,1149,,1149
2,3,SGD,0.1052195526097763,0.07263186964926815,0.16496308915388982,127,3494,,1080
2,10,SGD,0.21789560894780446,0.09102688023566234,0.2932992617830778,263,11807,,944
2,20,SGD,0.30654515327257664,0.0971845924027599,0.38188529244747305,370,23770,,837
2,30,SGD,0.3844241922120961,0.10034771522676272,0.44122657580919933,464,35746,,743
3,1,SGD,0.04552980132450331,0.04552980132450331,0.0868824531516184,55,1153,,1153
3,3,SGD,0.10016556291390728,0.06857064017660044,0.1641113003975014,121,3503,,1087
3,10,SGD,0.2077814569536424,0.08598792441921581,0.2819420783645656,251,11829,,957
3,20,SGD,0.3021523178807947,0.09239907081547179,0.36655309483248155,365,23795,,843
3,30,SGD,0.3832781456953642,0.09571453773233546,0.42248722316865417,463,35777,,745
4,1,SGD,0.053852526926263466,0.05385252692626346,0.09170925610448609,65,1142,,1142
4,3,SGD,0.10273405136702568,0.07484120408726871,0.16496308915388982,124,3497,,1083
4,10,SGD,0.19718309859154928,0.09035421680409253,0.30068143100511074,238,11832,,969
4,20,SGD,0.28417564208782103,0.0964082297409432,0.3938103350369108,343,23797,,864
4,30,SGD,0.3504556752278376,0.09907272187577887,0.45883021010789327,423,35787,,784
5,1,SGD,0.04477611940298507,0.04477611940298508,0.09145129224652088,54,1152,,1152
5,3,SGD,0.09535655058043117,0.0652294085129906,0.16415790968474864,115,3503,,1091
5,10,SGD,0.2064676616915423,0.08383183289899708,0.28259017324623686,249,11811,,957
5,20,SGD,0.29767827529021557,0.08991497271902521,0.3694973019028685,359,23761,,847
5,30,SGD,0.3548922056384743,0.09219455644953771,0.4257313263277478,428,35752,,778
