rank,LCE
"('15',)",6.74848941154778
"('250',)",76.9964196132496
"('150',)",47.6080972366035
"('1',)",0.1338791335001588
"('125',)",35.72870826907456
"('1000',)",321.76822715997696
"('200',)",55.92750170826912
"('30',)",11.490541660226882
"('100',)",37.5832636365667
"('400',)",119.14779462199658
"('75',)",31.269379097037017
"('300',)",88.68833437003195
"('50',)",26.979138055816293
"('750',)",231.40281663183123
"('500',)",152.86731137894094
