type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,LCE,0.062086092715231786,0.062086092715231786,0.03151618398637138,75,1133,,1133
1,3,LCE,0.11009933774834436,0.08250551876379691,0.05167518455423055,133,3491,,1075
1,10,LCE,0.19950331125827814,0.09736117681068013,0.09085746734809767,241,11839,,967
1,20,LCE,0.2706953642384106,0.10239957168845207,0.12322544009085747,327,23833,,881
1,30,LCE,0.33278145695364236,0.10491951670392913,0.14849517319704714,402,35838,,806
2,1,LCE,0.0463960231980116,0.046396023198011595,0.029812606473594547,56,1151,,1151
2,3,LCE,0.08533554266777134,0.06379453189726594,0.05167518455423055,103,3518,,1104
2,10,LCE,0.18309859154929578,0.07972245236122617,0.09681998864281659,221,11849,,986
2,20,LCE,0.2667771333885667,0.08539932882143952,0.12947189097103917,322,23818,,885
2,30,LCE,0.33388566694283345,0.08810600202218838,0.15445769449176605,403,35807,,804
3,1,LCE,0.055463576158940396,0.0554635761589404,0.03094832481544577,67,1141,,1141
3,3,LCE,0.09602649006622517,0.07381346578366446,0.05025553662691652,116,3508,,1092
3,10,LCE,0.1912251655629139,0.0898070403658152,0.08830210107893242,231,11849,,977
3,20,LCE,0.2889072847682119,0.09631440881905406,0.12180579216354344,349,23811,,859
3,30,LCE,0.3526490066225166,0.09889164989476734,0.1465076660988075,426,35814,,782
4,1,LCE,0.04971002485501243,0.04971002485501243,0.030664395229982964,60,1147,,1147
4,3,LCE,0.09113504556752279,0.06752278376139188,0.052526973310618966,110,3511,,1097
4,10,LCE,0.1872410936205468,0.08446989124288212,0.09142532651902328,226,11844,,981
4,20,LCE,0.2767191383595692,0.09041266313396636,0.1257808063600227,334,23806,,873
4,30,LCE,0.3247721623860812,0.09231389297299408,0.14991482112436116,392,35818,,815
5,1,LCE,0.03648424543946932,0.03648424543946932,0.029537063334280033,44,1162,,1162
5,3,LCE,0.08623548922056384,0.05735212824765064,0.05026980971314968,104,3514,,1102
5,10,LCE,0.17744610281923714,0.07256014899049726,0.08832717977847203,214,11846,,992
5,20,LCE,0.2620232172470978,0.07832996890765324,0.12184038625390514,316,23804,,890
5,30,LCE,0.3341625207296849,0.0812158372362542,0.147117296222664,403,35777,,803
