type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,LCE(cs),0.009943181818181818,0.009943181818181818,0.00016561775422325274,7,697,,697
1,3,LCE(cs),0.029829545454545456,0.01846590909090909,0.0004968532626697582,21,2091,,683
1,10,LCE(cs),0.04403409090909091,0.021002998737373737,0.0016561775422325273,31,7009,,673
1,20,LCE(cs),0.07102272727272728,0.02284451981016724,0.0033123550844650546,50,14030,,654
1,30,LCE(cs),0.08948863636363637,0.023595707748546385,0.004968532626697582,63,21057,,641
2,1,LCE(cs),0.005673758865248227,0.005673758865248227,0.0003312355084465055,4,701,,701
2,3,LCE(cs),0.032624113475177303,0.01702127659574468,0.0009937065253395165,23,2092,,682
2,10,LCE(cs),0.05106382978723404,0.019721377912867277,0.0033123550844650546,36,7014,,669
2,20,LCE(cs),0.06808510638297872,0.020755999837746758,0.006624710168930109,48,14052,,657
2,30,LCE(cs),0.09219858156028368,0.021722979637905718,0.009937065253395164,65,21085,,640
3,1,LCE(cs),0.0014204545454545455,0.0014204545454545455,0.0003312355084465055,1,703,,703
3,3,LCE(cs),0.015625,0.0078125,0.0009937065253395165,11,2101,,693
3,10,LCE(cs),0.03551136363636364,0.01106939935064935,0.0033123550844650546,25,7015,,679
3,20,LCE(cs),0.05823863636363636,0.012524465518249381,0.006624710168930109,41,14039,,663
3,30,LCE(cs),0.06676136363636363,0.01285871007803742,0.009937065253395164,47,21073,,657
4,1,LCE(cs),0.00851063829787234,0.00851063829787234,0.00016561775422325274,6,699,,699
4,3,LCE(cs),0.02695035460992908,0.016312056737588655,0.0004968532626697582,19,2096,,686
4,10,LCE(cs),0.0425531914893617,0.018971631205673762,0.0016561775422325273,30,7020,,675
4,20,LCE(cs),0.05390070921985816,0.01979358505954251,0.0033123550844650546,38,14062,,667
4,30,LCE(cs),0.0851063829787234,0.021167679807992633,0.004968532626697582,60,21090,,645
5,1,LCE(cs),0.005681818181818182,0.005681818181818182,0.0003312355084465055,4,700,,700
5,3,LCE(cs),0.022727272727272728,0.013020833333333334,0.0009937065253395165,16,2096,,688
5,10,LCE(cs),0.04403409090909091,0.016027462121212123,0.0033123550844650546,31,7009,,673
5,20,LCE(cs),0.06676136363636363,0.017698464251333305,0.006624710168930109,47,14033,,657
5,30,LCE(cs),0.08948863636363637,0.018633394873178284,0.009937065253395164,63,21057,,641
