type,,,relevance,ranking,experience,hits,hits,hits,hits
metric,,,hr,mrr,coverage,true_positive,false_positive,true_negative,false_negative
fold,top-n,model,,,,,,,
1,1,PureSVD,0.057947019867549666,0.057947019867549666,0.05309483248154458,70,1138,,1138
1,1,SIM,0.0024834437086092716,0.0024834437086092716,0.017319704713231118,3,1205,,1205
1,1,MP,0.019867549668874173,0.019867549668874173,0.007098239636570131,24,1184,,1184
1,1,RND,0.0,0.0,0.2890403180011357,0,1208,,1208
1,3,PureSVD,0.11506622516556292,0.08181567328918322,0.08801817149346962,139,3485,,1069
1,3,SIM,0.008278145695364239,0.004966887417218542,0.039750141964792735,10,3614,,1198
1,3,MP,0.04470198675496689,0.030629139072847686,0.01249290176036343,54,3570,,1154
1,3,RND,0.0024834437086092716,0.0009657836644591612,0.6507666098807495,3,3621,,1205
1,10,PureSVD,0.2326158940397351,0.10131070640176601,0.1467915956842703,281,11799,,927
1,10,SIM,0.0173841059602649,0.0063774571638810056,0.11328790459965929,21,12059,,1187
1,10,MP,0.11009933774834436,0.04179116734994218,0.02555366269165247,133,11947,,1075
1,10,RND,0.0041390728476821195,0.0013107064017660046,0.9667802385008518,5,12075,,1203
1,20,PureSVD,0.3220198675496689,0.10771477354108883,0.19307211811470756,389,23771,,819
1,20,SIM,0.033112582781456956,0.007435954041305619,0.18796138557637707,40,24120,,1168
1,20,MP,0.15562913907284767,0.04478065559869273,0.04031800113571834,188,23972,,1020
1,20,RND,0.009105960264900662,0.0016512510370856688,0.998580352072686,11,24149,,1197
1,30,PureSVD,0.37251655629139074,0.10970576712080377,0.22458830210107894,450,35790,,758
1,30,SIM,0.04552980132450331,0.007932050490654747,0.24673480976717774,55,36185,,1153
1,30,MP,0.1879139072847682,0.04608060457340739,0.05082339579784213,227,36013,,981
1,30,RND,0.014900662251655629,0.0018835574695618838,1.0,18,36222,,1190
2,1,PureSVD,0.050538525269262634,0.050538525269262634,0.05309483248154458,61,1146,,1146
2,1,SIM,0.0008285004142502071,0.0008285004142502071,0.016467915956842702,1,1206,,1206
2,1,MP,0.01739850869925435,0.01739850869925435,0.005110732538330494,21,1186,,1186
2,1,RND,0.0,0.0,0.2873367404883589,0,1207,,1207
2,3,PureSVD,0.11764705882352941,0.0788456227561447,0.08915388983532084,142,3479,,1065
2,3,SIM,0.004142502071251036,0.002209334438000552,0.04145371947756956,5,3616,,1202
2,3,MP,0.03811101905550953,0.02609776304888152,0.010505394662123793,46,3575,,1161
2,3,RND,0.0,0.0,0.6527541169789892,0,3621,,1207
2,10,PureSVD,0.231980115990058,0.09770748675056876,0.14877910278250994,280,11790,,927
2,10,SIM,0.0115990057995029,0.003571757341434226,0.10562180579216354,14,12056,,1193
2,10,MP,0.08864954432477216,0.03444950750253152,0.022146507666098807,107,11963,,1100
2,10,RND,0.0016570008285004142,0.00022093344380005522,0.9645088018171494,2,12068,,1205
2,20,PureSVD,0.32891466445733225,0.10433582041475624,0.1950596252129472,397,23743,,810
2,20,SIM,0.01739850869925435,0.003975838245776762,0.185122089721749,21,24119,,1186
2,20,MP,0.1507870753935377,0.038619487322967536,0.036059057353776264,182,23958,,1025
2,20,RND,0.004971002485501243,0.00041966524251235975,0.9980124929017604,6,24134,,1201
2,30,PureSVD,0.39436619718309857,0.10698716295969175,0.2336740488358887,476,35734,,731
2,30,SIM,0.024855012427506214,0.004255270541893343,0.2498580352072686,30,36180,,1177
2,30,MP,0.188069594034797,0.04016616412487091,0.04713231118682567,227,35983,,980
2,30,RND,0.010770505385252692,0.0006599276037357815,1.0,13,36197,,1194
3,1,PureSVD,0.05380794701986755,0.053807947019867554,0.05337876206700738,65,1143,,1143
3,1,SIM,0.0016556291390728477,0.0016556291390728477,0.016751845542305507,2,1206,,1206
3,1,MP,0.014072847682119206,0.014072847682119204,0.006246450880181715,17,1191,,1191
3,1,RND,0.0,0.0,0.2870528109028961,0,1208,,1208
3,3,PureSVD,0.11423841059602649,0.08002207505518763,0.08773424190800681,138,3486,,1070
3,3,SIM,0.0041390728476821195,0.0027593818984547464,0.03747870528109029,5,3619,,1203
3,3,MP,0.037251655629139076,0.024420529801324503,0.01192504258943782,45,3579,,1163
3,3,RND,0.0,0.0,0.6507666098807495,0,3624,,1208
3,10,PureSVD,0.23178807947019867,0.09938012456638284,0.14253265190232822,280,11800,,928
3,10,SIM,0.014900662251655629,0.004531956270366866,0.10164679159568427,18,12062,,1190
3,10,MP,0.09850993377483444,0.03445416798065805,0.022146507666098807,119,11961,,1089
3,10,RND,0.0016556291390728477,0.0002562283191422264,0.9647927314026121,2,12078,,1206
3,20,PureSVD,0.3443708609271523,0.10717155735288206,0.19108461101646793,416,23744,,792
3,20,SIM,0.028973509933774833,0.00544347177647108,0.17007382169222032,35,24125,,1173
3,20,MP,0.15149006622516556,0.038063062058824315,0.03492333901192504,183,23977,,1025
3,20,RND,0.008278145695364239,0.0006576716180390345,0.9988642816581488,10,24150,,1198
3,30,PureSVD,0.41142384105960267,0.10991917107247667,0.22430437251561613,497,35743,,711
3,30,SIM,0.0347682119205298,0.005680870200955597,0.22373651334469052,42,36198,,1166
3,30,MP,0.19205298013245034,0.03970657118814766,0.04571266325951164,232,36008,,976
3,30,RND,0.01076158940397351,0.0007499893296762254,1.0,13,36227,,1195
4,1,PureSVD,0.05302402651201325,0.05302402651201325,0.055650198750709826,64,1143,,1143
4,1,SIM,0.0016570008285004142,0.0016570008285004142,0.01788756388415673,2,1205,,1205
4,1,MP,0.015741507870753936,0.015741507870753936,0.0073821692220329355,19,1188,,1188
4,1,RND,0.0008285004142502071,0.0008285004142502071,0.2873367404883589,1,1206,,1206
4,3,PureSVD,0.10024855012427507,0.07359845346589339,0.08659852356615559,121,3500,,1086
4,3,SIM,0.00579950289975145,0.003452085059375863,0.041169789892106755,7,3614,,1200
4,3,MP,0.04473902236951118,0.028307097486882076,0.013344690516751846,54,3567,,1153
4,3,RND,0.0008285004142502071,0.0008285004142502071,0.653038046564452,1,3620,,1206
4,10,PureSVD,0.20049710024855014,0.09064780841914229,0.14792731402612153,242,11828,,965
