rank,LCE
1,795.0886309416965
30,0.47619209066033363
50,2069.3653281303123
100,1825.2922245943919
150,1534.4424595655873
200,287.37078688666224
300,20.214080022647977
400,77.81027802359313
500,3603.225880715996
750,631.558200282976
1000,2535.7366711022332
1250,299.77232566755265
1500,36.26215117517859
2000,4008.6033747736365
2500,545.9282398317009
3000,351.9594292389229
